tiempo,paso,n_part
154.60287,0.02,51
154.62288,0.02,51
154.64088,0.018,51
154.66188,0.021,1
154.68188,0.02,1
154.70088,0.019,1
154.71988,0.019,1
154.73988,0.02,1
154.75989,0.02,1
154.78088,0.021,1
154.80289,0.022,1
154.82089,0.018,1
154.8409,0.02,1
154.8609,0.02,1
154.8809,0.02,1
154.90291,0.022,50
154.9219,0.019,50
154.94191,0.02,50
154.96191,0.02,50
154.98192,0.02,50
155.00092,0.019,50
155.02092,0.02,50
155.04292,0.022,50
155.06192,0.019,50
155.07993,0.018,50
155.10092,0.021,50
155.12093,0.02,50
155.14192,0.021,50
155.16193,0.02,50
155.18193,0.02,50
155.20193,0.02,50
155.22194,0.02,50
155.24294,0.021,50
155.26094,0.018,50
155.28294,0.022,50
155.30194,0.019,50
155.32094,0.019,50
155.34094,0.02,50
155.36194,0.021,50
155.38194,0.02,50
155.40094,0.019,50
155.42194,0.021,50
155.44293,0.021,50
155.46094,0.018,50
155.48294,0.022,100
155.50194,0.019,100
155.52194,0.02,50
155.54294,0.021,50
155.56094,0.018,50
155.58095,0.02,50
155.60194,0.021,50
155.62094,0.019,50
155.64294,0.022,50
155.66095,0.018,50
155.68195,0.021,50
155.70094,0.019,50
155.72194,0.021,50
155.74194,0.02,50
155.76195,0.02,50
155.78294,0.021,50
155.80095,0.018,50
155.82195,0.021,50
155.83995,0.018,50
155.86095,0.021,50
155.88295,0.022,50
155.90096,0.018,50
155.92296,0.022,50
155.94196,0.019,50
155.96196,0.02,50
155.98296,0.021,50
156.00296,0.02,50
156.02097,0.018,50
156.04097,0.02,50
156.06097,0.02,50
156.08298,0.022,50
156.10098,0.018,50
156.12498,0.024,50
156.14198,0.017,50
156.16199,0.02,100
156.18098,0.019,100
156.20299,0.022,100
156.21999,0.017,100
156.24098,0.021,100
156.26198,0.021,100
156.28098,0.019,100
156.30197,0.021,2550
156.32297,0.021,2550
156.35097,0.028,2550
156.37697,0.026,2550
156.40497,0.028,2550
156.43196,0.027,2550
156.45895,0.027,2550
156.48595,0.027,2550
156.51395,0.028,2550
156.54094,0.027,2550
156.56793,0.027,2550
156.59492,0.027,2550
156.62292,0.028,2550
156.64992,0.027,2550
156.67691,0.027,2550
156.7039,0.027,2550
156.7319,0.028,2550
156.7599,0.028,2550
156.7859,0.026,2550
156.8139,0.028,2600
156.84291,0.029,2600
156.8699,0.027,2600
156.89891,0.029,2600
156.92792,0.029,2600
156.95692,0.029,2600
156.98392,0.027,2600
157.01292,0.029,2600
157.04092,0.028,2600
157.06993,0.029,2600
157.09894,0.029,2600
157.12794,0.029,2600
157.15494,0.027,100
157.18193,0.027,100
157.20493,0.023,100
157.22392,0.019,2550
157.24292,0.019,2550
157.26591,0.023,2550
157.28291,0.017,2550
157.30391,0.021,2550
157.32391,0.02,2550
157.34392,0.02,2550
157.36392,0.02,2550
157.38393,0.02,2550
157.40393,0.02,2550
157.42393,0.02,2550
157.44293,0.019,2550
157.46393,0.021,2550
157.48293,0.019,2550
157.50392,0.021,2550
157.52393,0.02,2550
157.54393,0.02,2550
157.56393,0.02,2550
157.58493,0.021,2550
157.60294,0.018,2550
157.62494,0.022,2550
157.64294,0.018,2550
157.66394,0.021,2600
157.68294,0.019,2600
157.70494,0.022,2600
157.72394,0.019,2600
157.74394,0.02,5050
157.76494,0.021,5050
157.79893,0.034,5050
157.83394,0.035,5050
157.86794,0.034,5050
157.90094,0.033,2550
157.93594,0.035,2550
157.96294,0.027,2550
157.99094,0.028,2550
158.01894,0.028,2550
158.04593,0.027,2550
158.07292,0.027,2550
158.10092,0.028,2550
158.12692,0.026,2550
158.15392,0.027,2550
158.18192,0.028,2550
158.20891,0.027,2550
158.2359,0.027,2550
158.2639,0.028,2550
158.2919,0.028,2550
158.3199,0.028,2550
158.3469,0.027,2550
158.37389,0.027,2550
158.40088,0.027,2550
158.42888,0.028,2550
158.45688,0.028,2550
158.48488,0.028,2550
158.51187,0.027,2550
158.53886,0.027,2550
158.56787,0.029,2550
158.59688,0.029,2550
158.62387,0.027,50
158.65086,0.027,50
158.67386,0.023,50
158.69685,0.023,50
158.71585,0.019,50
158.73485,0.019,50
158.75385,0.019,2500
158.77284,0.019,2500
158.79684,0.024,2500
158.81984,0.023,2500
158.84384,0.024,2500
158.86684,0.023,2500
158.88983,0.023,2500
158.91383,0.024,2500
158.93683,0.023,2500
158.96182,0.025,2500
158.98582,0.024,2500
159.00882,0.023,2500
159.03181,0.023,2500
159.05382,0.022,2500
159.07582,0.022,2500
159.09882,0.023,2500
159.12082,0.022,2500
159.14182,0.021,2500
159.16281,0.021,2500
159.1838,0.021,2500
159.2068,0.023,2500
159.22481,0.018,2500
159.24681,0.022,2500
159.26482,0.018,2500
159.28781,0.023,2500
159.30582,0.018,2500
159.32881,0.023,2500
159.34882,0.02,2500
159.36981,0.021,2500
159.38782,0.018,2500
159.40782,0.02,2500
159.42682,0.019,0
159.44682,0.02,0
159.46683,0.02,0
159.48883,0.022,0
159.50783,0.019,0
159.52783,0.02,0
159.54683,0.019,0
159.56683,0.02,0
159.58684,0.02,0
159.60783,0.021,0
159.62784,0.02,0
159.64684,0.019,0
159.66684,0.02,0
159.68983,0.023,0
159.70683,0.017,0
159.72684,0.02,0
159.74684,0.02,0
159.76884,0.022,0
159.78685,0.018,0
159.80685,0.02,0
159.82985,0.023,0
159.84985,0.02,0
159.86685,0.017,0
159.88785,0.021,0
159.90884,0.021,0
159.92784,0.019,0
159.94684,0.019,0
159.96884,0.022,0
159.98885,0.02,0
160.00685,0.018,0
160.02885,0.022,0
160.04686,0.018,0
160.06686,0.02,0
160.08887,0.022,0
160.10887,0.02,0
160.12888,0.02,0
160.14787,0.019,0
160.16887,0.021,0
160.18687,0.018,0
160.20787,0.021,0
160.22687,0.019,0
160.24687,0.02,0
160.26688,0.02,0
160.28688,0.02,0
160.30688,0.02,0
160.32988,0.023,0
160.34789,0.018,0
160.36888,0.021,0
160.38889,0.02,0
160.40788,0.019,0
160.42888,0.021,0
160.44888,0.02,0
160.46689,0.018,0
160.48788,0.021,0
160.50688,0.019,0
160.52689,0.02,0
160.54889,0.022,0
160.56789,0.019,0
160.58688,0.019,0
160.60689,0.02,0
160.62889,0.022,0
160.6489,0.02,0
160.6679,0.019,0
160.6879,0.02,0
160.7079,0.02,0
160.7289,0.021,0
160.7489,0.02,0
160.7689,0.02,0
160.78891,0.02,0
160.80891,0.02,0
160.82791,0.019,0
160.8489,0.021,0
160.8699,0.021,0
160.88791,0.018,0
160.9069,0.019,0
160.92691,0.02,0
160.94691,0.02,0
160.96791,0.021,0
160.9889,0.021,0
161.00691,0.018,0
161.02791,0.021,0
161.0509,0.023,0
161.06891,0.018,0
161.0879,0.019,0
161.1069,0.019,0
161.1279,0.021,0
161.1489,0.021,0
161.1669,0.018,0
161.1869,0.02,0
161.20691,0.02,0
161.22691,0.02,0
161.24791,0.021,0
161.2669,0.019,0
161.28891,0.022,0
161.30692,0.018,0
161.32892,0.022,0
161.34892,0.02,0
161.36792,0.019,0
161.38892,0.021,0
161.40692,0.018,0
161.42792,0.021,0
161.44691,0.019,0
161.46692,0.02,0
161.48692,0.02,0
161.50693,0.02,0
161.52893,0.022,0
161.54694,0.018,0
161.57094,0.024,0
161.58694,0.016,0
161.60695,0.02,0
161.62895,0.022,0
161.64896,0.02,0
161.66696,0.018,0
161.68896,0.022,0
161.70996,0.021,0
161.72696,0.017,0
161.74995,0.023,0
161.76895,0.019,0
161.78795,0.019,0
161.80795,0.02,0
161.82695,0.019,0
161.84895,0.022,0
161.86896,0.02,0
161.88696,0.018,0
161.90897,0.022,0
161.92697,0.018,0
161.94797,0.021,0
161.96696,0.019,0
161.98897,0.022,0
162.00996,0.021,0
162.02696,0.017,0
162.04697,0.02,0
162.06796,0.021,0
162.08797,0.02,0
162.10797,0.02,0
162.12697,0.019,1
162.14697,0.02,1
162.16698,0.02,1
162.18797,0.021,1
162.20798,0.02,1
162.22798,0.02,1
162.25098,0.023,1
162.26797,0.017,1
162.28697,0.019,1
162.30797,0.021,1
162.32797,0.02,1
162.34697,0.019,1
162.37097,0.024,1
162.38898,0.018,1
162.40698,0.018,1
162.42798,0.021,1
162.44698,0.019,1
162.46698,0.02,1
162.48798,0.021,1
162.50697,0.019,1
162.52797,0.021,1
162.54797,0.02,1
162.56798,0.02,1
162.59097,0.023,1
162.60997,0.019,1
162.62798,0.018,1
162.64798,0.02,1
162.66898,0.021,1
162.68698,0.018,1
162.70798,0.021,1
162.72697,0.019,1
162.74797,0.021,1
162.76697,0.019,2
162.78897,0.022,2
162.80898,0.02,2
162.82898,0.02,2
162.84798,0.019,2
162.86897,0.021,2
162.88898,0.02,2
162.90698,0.018,2
162.92798,0.021,2
162.94698,0.019,51
162.96797,0.021,51
162.98897,0.021,51
163.00697,0.018,51
163.03098,0.024,51
163.04797,0.017,51
163.06798,0.02,51
163.09097,0.023,51
163.10698,0.016,51
163.12798,0.021,51
163.14697,0.019,51
163.16698,0.02,51
163.18997,0.023,51
163.20697,0.017,51
163.22997,0.023,51
163.24696,0.017,51
163.26897,0.022,51
163.28697,0.018,51
163.30797,0.021,51
163.32997,0.022,51
163.34697,0.017,51
163.36797,0.021,51
163.38896,0.021,51
163.40796,0.019,51
163.42996,0.022,51
163.44696,0.017,51
163.46896,0.022,51
163.48697,0.018,51
163.50697,0.02,51
163.52898,0.022,51
163.54797,0.019,51
163.56697,0.019,1
163.58897,0.022,50
163.60898,0.02,50
163.62698,0.018,50
163.64699,0.02,50
163.66699,0.02,50
163.68799,0.021,50
163.708,0.02,50
163.728,0.02,50
163.747,0.019,51
163.76799,0.021,51
163.78899,0.021,51
163.80899,0.02,51
163.82999,0.021,51
163.84898,0.019,51
163.86899,0.02,51
163.88799,0.019,51
163.90898,0.021,51
163.92899,0.02,51
163.94899,0.02,51
163.96799,0.019,51
163.98698,0.019,51
164.00798,0.021,51
164.02698,0.019,51
164.04698,0.02,51
164.06699,0.02,51
164.08798,0.021,51
164.10698,0.019,51
164.12898,0.022,51
164.14699,0.018,51
164.16699,0.02,51
164.189,0.022,51
164.208,0.019,1
164.228,0.02,1
164.249,0.021,1
164.26999,0.021,1
164.288,0.018,1
164.30899,0.021,1
164.327,0.018,1
164.34799,0.021,1
164.36699,0.019,1
164.387,0.02,1
164.407,0.02,1
164.427,0.02,1
164.447,0.02,1
164.46701,0.02,1
164.488,0.021,1
164.50801,0.02,1
164.52701,0.019,1
164.54701,0.02,1
164.56702,0.02,50
164.58801,0.021,50
164.60701,0.019,50
164.628,0.021,50
164.64801,0.02,50
164.667,0.019,50
164.68901,0.022,50
164.70702,0.018,50
164.73102,0.024,50
164.74802,0.017,50
164.76802,0.02,50
164.78802,0.02,50
164.81003,0.022,50
164.82703,0.017,50
164.84802,0.021,50
164.86702,0.019,50
164.89102,0.024,50
164.90903,0.018,50
164.92903,0.02,50
164.94904,0.02,50
164.96704,0.018,50
164.98904,0.022,50
165.00705,0.018,50
165.02905,0.022,50
165.04706,0.018,50
165.06706,0.02,50
165.08907,0.022,50
165.10806,0.019,50
165.12807,0.02,50
165.14807,0.02,50
165.17007,0.022,50
165.18707,0.017,0
165.20908,0.022,0
165.23007,0.021,0
165.24808,0.018,0
165.26907,0.021,0
165.28908,0.02,0
165.31007,0.021,0
165.32808,0.018,0
165.34708,0.019,0
165.36807,0.021,0
165.38707,0.019,0
165.40807,0.021,0
165.42706,0.019,0
165.44707,0.02,0
165.46806,0.021,0
165.48706,0.019,0
165.50806,0.021,0
165.52705,0.019,0
165.54706,0.02,0
165.57005,0.023,0
165.58705,0.017,0
165.61005,0.023,0
165.62904,0.019,0
165.64705,0.018,0
165.66805,0.021,0
165.69005,0.022,0
165.70905,0.019,0
165.72804,0.019,0
165.74904,0.021,0
165.76904,0.02,0
165.78804,0.019,0
165.80704,0.019,0
165.82803,0.021,0
165.84804,0.02,0
165.86804,0.02,0
165.88805,0.02,0
165.90805,0.02,0
165.92805,0.02,0
165.94806,0.02,0
165.96706,0.019,0
165.98805,0.021,0
166.00705,0.019,0
166.02705,0.02,0
166.04906,0.022,0
166.06805,0.019,0
166.08705,0.019,0
166.10905,0.022,0
166.12706,0.018,0
166.14706,0.02,0
166.17006,0.023,0
166.18806,0.018,0
166.20807,0.02,0
166.23007,0.022,0
166.24707,0.017,0
166.26907,0.022,0
166.28708,0.018,0
166.30708,0.02,0
166.32709,0.02,0
166.34909,0.022,0
166.3671,0.018,0
166.38809,0.021,0
166.40909,0.021,0
166.42809,0.019,0
166.44809,0.02,0
166.46709,0.019,0
166.48709,0.02,0
166.5071,0.02,0
166.5291,0.022,0
166.5481,0.019,0
166.5681,0.02,0
166.5911,0.023,0
166.6081,0.017,0
166.62709,0.019,0
166.6471,0.02,0
166.6671,0.02,0
166.6881,0.021,0
166.70709,0.019,0
166.7291,0.022,0
166.7491,0.02,0
166.7671,0.018,0
166.7901,0.023,0
166.8071,0.017,0
166.8271,0.02,0
166.8491,0.022,0
166.86911,0.02,0
166.8901,0.021,0
166.9091,0.019,0
166.92911,0.02,0
166.94911,0.02,0
166.96912,0.02,0
166.98912,0.02,0
167.00812,0.019,0
167.02711,0.019,0
167.04712,0.02,0
167.06812,0.021,0
167.08812,0.02,0
167.10812,0.02,0
167.12912,0.021,0
167.14713,0.018,0
167.16812,0.021,0
167.18813,0.02,0
167.20813,0.02,0
167.23112,0.023,0
167.24913,0.018,0
167.27013,0.021,0
167.28813,0.018,0
167.30814,0.02,0
167.33014,0.022,0
167.34814,0.018,0
167.36714,0.019,0
167.38715,0.02,0
167.40814,0.021,0
167.42815,0.02,0
167.44815,0.02,0
167.46815,0.02,0
167.48715,0.019,0
167.50716,0.02,0
167.52716,0.02,0
167.54716,0.02,0
167.56816,0.021,0
167.58817,0.02,0
167.60716,0.019,0
167.62717,0.02,0
167.64816,0.021,0
167.66716,0.019,0
167.68716,0.02,0
167.70917,0.022,0
167.72816,0.019,0
167.74716,0.019,0
167.76917,0.022,0
167.78717,0.018,0
167.80817,0.021,0
167.83017,0.022,0
167.84818,0.018,0
167.87018,0.022,0
167.89018,0.02,0
167.90918,0.019,0
167.92719,0.018,0
167.94818,0.021,0
167.96819,0.02,0
167.98819,0.02,0
168.0082,0.02,0
168.0282,0.02,0
168.0482,0.02,0
168.0682,0.02,0
168.0892,0.021,0
168.1082,0.019,0
168.1282,0.02,0
168.1472,0.019,0
168.1672,0.02,0
168.1882,0.021,0
168.2072,0.019,0
168.2282,0.021,0
168.2482,0.02,0
168.2682,0.02,0
168.2892,0.021,0
168.3102,0.021,0
168.3272,0.017,0
168.34819,0.021,0
168.3682,0.02,0
168.3882,0.02,0
168.4092,0.021,0
168.42819,0.019,0
168.44919,0.021,0
168.46819,0.019,0
168.48918,0.021,0
168.50719,0.018,0
168.52818,0.021,0
168.54918,0.021,0
168.56818,0.019,0
168.58818,0.02,0
168.60918,0.021,0
168.62817,0.019,0
168.64818,0.02,0
168.66917,0.021,0
168.68918,0.02,0
168.70918,0.02,0
168.73018,0.021,0
168.74918,0.019,0
168.76918,0.02,0
168.79118,0.022,0
168.80919,0.018,0
168.82819,0.019,0
168.84918,0.021,0
168.86719,0.018,0
168.89018,0.023,0
168.90819,0.018,0
168.92819,0.02,0
168.94919,0.021,0
168.96819,0.019,0
168.99019,0.022,0
169.00719,0.017,0
169.02919,0.022,0
169.0492,0.02,0
169.06819,0.019,0
169.0882,0.02,0
169.10919,0.021,0
169.1272,0.018,0
169.1482,0.021,0
169.1702,0.022,0
169.1882,0.018,0
169.2082,0.02,0
169.22821,0.02,0
169.24821,0.02,0
169.26822,0.02,0
169.28822,0.02,0
169.30722,0.019,0
169.32922,0.022,0
169.34822,0.019,0
169.36922,0.021,0
169.38722,0.018,0
169.40923,0.022,0
169.43022,0.021,0
169.44823,0.018,0
169.46823,0.02,0
169.48824,0.02,0
169.50824,0.02,0
169.53024,0.022,0
169.54825,0.018,0
169.56825,0.02,0
169.58826,0.02,0
169.61026,0.022,0
169.62926,0.019,0
169.64825,0.019,0
169.66725,0.019,0
169.69025,0.023,0
169.70825,0.018,0
169.72826,0.02,0
169.75026,0.022,0
169.76926,0.019,0
169.79025,0.021,0
169.80826,0.018,0
169.82925,0.021,0
169.84926,0.02,0
169.86826,0.019,0
169.88725,0.019,0
169.90825,0.021,0
169.92924,0.021,0
169.95024,0.021,0
169.97124,0.021,0
169.99223,0.021,0
170.00923,0.017,0
170.03023,0.021,0
170.05023,0.02,0
170.06824,0.018,0
170.08923,0.021,0
170.10823,0.019,0
170.13023,0.022,0
170.14923,0.019,0
170.17023,0.021,0
170.18823,0.018,50
170.21024,0.022,50
170.22923,0.019,50
170.24823,0.019,50
170.26923,0.021,50
170.29022,0.021,50
170.30823,0.018,50
170.32922,0.021,50
170.34923,0.02,50
170.36823,0.019,50
170.39023,0.022,50
170.40823,0.018,50
170.42824,0.02,50
170.44824,0.02,50
170.47025,0.022,50
170.48924,0.019,50
170.50824,0.019,50
170.52924,0.021,50
170.54924,0.02,50
170.56924,0.02,50
170.58824,0.019,50
170.60924,0.021,50
170.62924,0.02,50
170.64925,0.02,50
170.66925,0.02,50
170.68726,0.018,50
170.70825,0.021,50
170.72826,0.02,50
170.74826,0.02,50
170.77026,0.022,100
170.79027,0.02,100
170.80827,0.018,100
170.82927,0.021,100
170.84927,0.02,100
170.86827,0.019,100
170.89127,0.023,100
170.91527,0.024,100
170.92928,0.014,100
170.94827,0.019,100
170.97127,0.023,100
170.99527,0.024,100
171.00726,0.012,2550
171.02826,0.021,2550
171.05525,0.027,2550
171.08025,0.025,2550
171.10625,0.026,2550
171.13124,0.025,2550
171.15823,0.027,2550
171.18623,0.028,2550
171.21223,0.026,2550
171.23923,0.027,2550
171.26723,0.028,2550
171.29422,0.027,2550
171.32121,0.027,2550
171.34721,0.026,2550
171.3742,0.027,2550
171.4002,0.026,2550
171.4272,0.027,2550
171.4552,0.028,2550
171.4822,0.027,2550
171.5082,0.026,2550
171.5362,0.028,2550
171.56319,0.027,2550
171.58919,0.026,2550
171.61519,0.026,2550
171.64119,0.026,2550
171.66719,0.026,2550
171.69319,0.026,2550
171.7192,0.026,2550
171.74419,0.025,2550
171.77019,0.026,5000
171.79518,0.025,5000
171.84119,0.046,2500
171.88719,0.046,2500
171.9112,0.024,2500
171.9372,0.026,2500
171.96419,0.027,2500
171.99118,0.027,2500
172.01718,0.026,2500
172.04318,0.026,2500
172.07018,0.027,2500
172.09618,0.026,2500
172.12317,0.027,2500
172.14917,0.026,2500
172.17717,0.028,2500
172.20317,0.026,2500
172.22816,0.025,2500
172.25516,0.027,2500
172.28015,0.025,2500
172.30615,0.026,2500
172.33215,0.026,2500
172.35815,0.026,2500
172.38515,0.027,2500
172.40915,0.024,2500
172.43515,0.026,2500
172.46115,0.026,2500
172.48715,0.026,2500
172.51215,0.025,2500
172.53714,0.025,2500
172.56213,0.025,2500
172.58813,0.026,2500
172.61113,0.023,0
172.63412,0.023,0
172.65512,0.021,0
172.67513,0.02,0
172.69812,0.023,0
172.71512,0.017,0
172.73611,0.021,0
172.75711,0.021,0
172.77711,0.02,0
172.79611,0.019,0
172.81812,0.022,0
172.83612,0.018,0
172.85612,0.02,0
172.87613,0.02,0
172.89713,0.021,0
172.91713,0.02,0
172.93613,0.019,0
172.95813,0.022,0
172.97713,0.019,0
172.99812,0.021,0
173.01613,0.018,0
173.03613,0.02,0
173.05614,0.02,0
173.07614,0.02,0
173.09615,0.02,0
173.11714,0.021,0
173.13914,0.022,0
173.15614,0.017,0
173.17615,0.02,0
173.19615,0.02,0
173.21715,0.021,0
173.23715,0.02,0
173.25615,0.019,0
173.27715,0.021,0
173.29715,0.02,0
173.31815,0.021,0
173.33815,0.02,0
173.35515,0.017,0
173.37814,0.023,0
173.39615,0.018,0
173.41615,0.02,0
173.43715,0.021,0
173.45615,0.019,0
173.47615,0.02,0
173.49515,0.019,0
173.52014,0.025,0
173.53714,0.017,0
173.55515,0.018,0
173.57614,0.021,0
173.59615,0.02,0
173.61714,0.021,0
173.63914,0.022,0
173.65814,0.019,0
173.67714,0.019,0
173.69714,0.02,0
173.71614,0.019,0
173.73514,0.019,0
173.75714,0.022,0
173.77515,0.018,0
173.79715,0.022,0
173.81615,0.019,0
173.83514,0.019,0
173.85614,0.021,0
173.87714,0.021,0
173.89714,0.02,0
173.91814,0.021,0
173.93614,0.018,0
173.95615,0.02,0
173.97615,0.02,0
173.99515,0.019,0
174.01515,0.02,0
174.03516,0.02,0
174.05716,0.022,0
174.07916,0.022,0
174.09616,0.017,0
174.11816,0.022,0
174.13716,0.019,0
174.15616,0.019,0
174.17816,0.022,0
174.19617,0.018,0
174.21716,0.021,0
174.23616,0.019,0
174.25616,0.02,0
174.27516,0.019,0
174.29716,0.022,0
174.31616,0.019,0
174.33817,0.022,0
174.35916,0.021,0
174.37616,0.017,0
174.39816,0.022,0
174.41516,0.017,0
174.43816,0.023,0
174.45616,0.018,0
174.47816,0.022,0
174.49516,0.017,0
174.51717,0.022,0
174.53717,0.02,0
174.55617,0.019,0
174.57617,0.02,0
174.59618,0.02,0
174.61517,0.019,0
174.63718,0.022,0
174.65617,0.019,0
174.67517,0.019,0
174.69617,0.021,0
174.71617,0.02,0
174.73917,0.023,0
174.75717,0.018,0
174.77617,0.019,0
174.79617,0.02,0
174.81618,0.02,0
174.83517,0.019,0
174.85518,0.02,0
174.87617,0.021,0
174.89618,0.02,0
174.91618,0.02,0
174.93619,0.02,0
174.95718,0.021,0
174.97519,0.018,0
174.99619,0.021,0
175.01718,0.021,0
175.03818,0.021,0
175.05917,0.021,0
175.07817,0.019,0
175.09818,0.02,0
175.11517,0.017,0
175.13518,0.02,0
175.15718,0.022,0
175.17918,0.022,0
175.19719,0.018,0
175.2152,0.018,0
175.2352,0.02,0
175.2572,0.022,0
175.2762,0.019,0
175.2962,0.02,0
175.31621,0.02,0
175.3372,0.021,0
175.35721,0.02,0
175.3762,0.019,0
175.3972,0.021,0
175.4172,0.02,0
175.4362,0.019,0
175.4562,0.02,0
175.4752,0.019,0
175.4962,0.021,0
175.5162,0.02,0
175.53621,0.02,0
175.55621,0.02,0
175.57622,0.02,0
175.59622,0.02,0
175.61722,0.021,0
175.63622,0.019,0
175.65721,0.021,0
175.67621,0.019,0
175.6972,0.021,0
175.7162,0.019,0
175.7362,0.02,0
175.7572,0.021,0
175.7762,0.019,0
175.7962,0.02,0
175.8152,0.019,0
175.8362,0.021,0
175.8552,0.019,0
175.8772,0.022,0
175.8962,0.019,0
175.91519,0.019,0
175.9352,0.02,0
175.95619,0.021,0
175.9762,0.02,0
175.9952,0.019,0
176.0172,0.022,0
176.0352,0.018,0
176.0562,0.021,0
176.0782,0.022,0
176.0972,0.019,0
176.1152,0.018,0
176.1372,0.022,0
176.1562,0.019,0
176.1772,0.021,0
176.1962,0.019,0
176.2152,0.019,0
176.2352,0.02,0
176.2572,0.022,0
176.2762,0.019,0
176.2962,0.02,0
176.31621,0.02,0
176.3372,0.021,0
176.35721,0.02,0
176.3762,0.019,0
176.39821,0.022,0
176.4172,0.019,0
176.43721,0.02,0
176.4562,0.019,0
176.47621,0.02,0
176.49521,0.019,0
176.5162,0.021,0
176.5372,0.021,0
176.5592,0.022,0
176.5762,0.017,0
176.5962,0.02,0
176.6152,0.019,0
176.6362,0.021,0
176.6592,0.023,0
176.6752,0.016,0
176.6972,0.022,0
176.71521,0.018,0
176.73521,0.02,0
176.75821,0.023,0
176.77621,0.018,0
176.79921,0.023,50
176.81621,0.017,50
176.8392,0.023,50
176.85721,0.018,50
176.87721,0.02,50
176.89821,0.021,50
176.9192,0.021,50
176.93721,0.018,50
176.95721,0.02,50
176.97722,0.02,50
176.99821,0.021,50
177.01622,0.018,50
177.03622,0.02,50
177.05922,0.023,50
177.07523,0.016,50
177.09523,0.02,50
177.11723,0.022,50
177.13724,0.02,50
177.15823,0.021,50
177.17723,0.019,50
177.19724,0.02,50
177.21623,0.019,50
177.23624,0.02,50
177.25723,0.021,50
177.27823,0.021,50
177.29723,0.019,50
177.31622,0.019,50
177.33522,0.019,50
177.35622,0.021,50
177.37721,0.021,100
177.39722,0.02,100
177.41821,0.021,100
177.43822,0.02,100
177.45921,0.021,100
177.48322,0.024,100
177.49521,0.012,100
177.5162,0.021,100
177.5352,0.019,100
177.5582,0.023,100
177.5762,0.018,100
177.5962,0.02,100
177.6192,0.023,2550
177.6372,0.018,2550
177.6622,0.025,2550
177.6862,0.024,2550
177.7102,0.024,2550
177.7342,0.024,2550
177.7592,0.025,2550
177.7852,0.026,2550
177.8102,0.025,2550
177.83519,0.025,2550
177.86018,0.025,2600
177.88618,0.026,2600
177.91118,0.025,2600
177.93617,0.025,2600
177.96217,0.026,2600
177.98717,0.025,2600
178.01317,0.026,2600
178.03816,0.025,2600
178.06416,0.026,2600
178.08916,0.025,2600
178.11516,0.026,2600
178.14015,0.025,2600
178.16615,0.026,2600
178.19115,0.025,2600
178.21715,0.026,2600
178.24214,0.025,2600
178.26814,0.026,2600
178.29314,0.025,2600
178.31813,0.025,2600
178.34312,0.025,5050
178.36913,0.026,5050
178.41412,0.045,2600
178.46013,0.046,2600
178.48712,0.027,2600
178.51411,0.027,2600
178.54312,0.029,2600
178.57112,0.028,2600
178.59912,0.028,2600
178.62611,0.027,2600
178.65411,0.028,2600
178.68211,0.028,2600
178.71011,0.028,2600
178.74011,0.03,2600
178.7671,0.027,2600
178.79611,0.029,2600
178.82411,0.028,2600
178.85211,0.028,2600
178.88112,0.029,2600
178.90912,0.028,2600
178.93712,0.028,2600
178.96613,0.029,2600
178.99413,0.028,5050
179.02213,0.028,5050
179.07013,0.048,5050
179.11713,0.047,5050
179.16513,0.048,5050
179.21313,0.048,5050
179.26114,0.048,5050
179.30814,0.047,5050
179.35214,0.044,5050
179.39714,0.045,2550
179.44315,0.046,2550
179.46814,0.025,2550
179.49313,0.025,2550
179.51714,0.024,2550
179.54213,0.025,2550
179.56712,0.025,2550
179.59012,0.023,2550
179.61311,0.023,2550
179.63512,0.022,2550
179.65912,0.024,2550
179.68211,0.023,2550
179.70311,0.021,5000
179.7241,0.021,5000
179.7671,0.043,5000
179.80911,0.042,5000
179.85112,0.042,5000
179.89313,0.042,5000
179.93513,0.042,5000
179.97714,0.042,5000
180.01915,0.042,5000
180.05914,0.04,5000
180.10014,0.041,2500
180.13715,0.037,2500
180.16414,0.027,2500
180.19113,0.027,2500
180.21812,0.027,2501
180.24312,0.025,2501
180.26912,0.026,2501
180.29611,0.027,2501
180.32211,0.026,2501
180.34811,0.026,2501
180.3751,0.027,2501
180.40111,0.026,2501
180.42711,0.026,2501
180.4541,0.027,2501
180.4811,0.027,2501
180.50809,0.027,2501
180.53508,0.027,2501
180.56207,0.027,2501
180.58907,0.027,2501
180.61606,0.027,2501
180.64206,0.026,2501
180.66705,0.025,1
180.69305,0.026,1
180.71405,0.021,1
180.73305,0.019,1
180.75604,0.023,1
180.77405,0.018,1
180.79405,0.02,1
180.81406,0.02,2
180.83606,0.022,2
180.85406,0.018,2
180.87506,0.021,2
180.89507,0.02,2
180.91507,0.02,2
180.93407,0.019,2
180.95607,0.022,2
180.97408,0.018,2
180.99408,0.02,2
181.01408,0.02,2
181.03409,0.02,2
181.0541,0.02,2
181.07509,0.021,2
181.0951,0.02,2
181.11409,0.019,2
181.1341,0.02,2
181.15709,0.023,51
181.17409,0.017,51
181.19609,0.022,51
181.21309,0.017,51
181.23409,0.021,51
181.25409,0.02,51
181.2741,0.02,51
181.2941,0.02,51
181.3151,0.021,51
181.33409,0.019,51
181.3541,0.02,51
181.37509,0.021,51
181.39409,0.019,52
181.4141,0.02,52
181.4341,0.02,52
181.4541,0.02,52
181.4731,0.019,52
181.4941,0.021,52
