tiempo,paso,framerate,n_part,tiemposindraw,tiempocondraw
12.309004,0.05,31.249998,1900,16.0,30.0
12.343004,0.05,29.411762,1900,4.0,24.0
12.373004,0.05,33.333336,1900,30.0,43.0
12.421004,0.05,20.833334,1900,23.0,37.0
12.462005,0.05,24.390244,1900,15.0,29.0
12.495005,0.05,30.30303,1900,4.0,18.0
12.517005,0.05,45.454544,1900,4.0,18.0
12.539005,0.05,45.454544,1900,4.0,17.0
12.560005,0.05,47.61905,1900,3.0,16.0
12.581005,0.05,47.61905,1900,4.0,18.0
12.604005,0.05,43.47826,1900,5.0,26.0
12.634005,0.05,33.333336,1900,3.0,16.0
12.653005,0.05,52.63158,1900,4.0,16.0
12.673005,0.05,50.0,1900,3.0,16.0
12.693006,0.05,50.0,1900,4.0,17.0
12.714005,0.05,47.61905,1900,3.0,18.0
12.737005,0.05,43.47826,1900,3.0,16.0
12.758005,0.05,47.61905,1900,4.0,19.0
12.783005,0.05,40.0,1900,6.0,19.0
12.806005,0.05,43.47826,1900,8.0,32.0
12.845004,0.05,25.641026,1900,7.0,23.0
12.8720045,0.05,37.037037,1900,6.0,19.0
12.895004,0.05,43.47826,1900,4.0,18.0
12.918004,0.05,43.47826,1900,9.0,23.0
12.945004,0.05,37.037037,1900,3.0,16.0
12.966004,0.05,47.61905,1900,4.0,17.0
12.987004,0.05,47.61905,1900,4.0,20.0
13.011004,0.05,41.666668,1900,4.0,18.0
13.033005,0.05,45.454544,1900,5.0,23.0
13.059005,0.05,38.461536,1900,4.0,17.0
13.080005,0.05,47.61905,1900,3.0,16.0
13.101005,0.05,47.61905,1900,3.0,17.0
13.1220045,0.05,47.61905,1900,4.0,21.0
13.148005,0.05,38.461536,1900,3.0,16.0
13.168005,0.05,50.0,1900,3.0,28.0
13.201005,0.05,30.30303,1900,3.0,16.0
13.222005,0.05,47.61905,1900,3.0,16.0
13.242005,0.05,50.0,1900,3.0,17.0
13.263005,0.05,47.61905,1900,3.0,16.0
13.283006,0.05,50.0,1900,3.0,16.0
13.304006,0.05,47.61905,1900,3.0,18.0
13.326006,0.05,45.454544,1900,4.0,17.0
13.347006,0.05,47.61905,1900,4.0,18.0
13.369006,0.05,45.454544,1900,3.0,16.0
13.389007,0.05,50.0,1900,4.0,17.0
13.4100065,0.05,47.61905,1900,3.0,16.0
13.430007,0.05,50.0,1900,4.0,17.0
13.452007,0.05,45.454544,1900,4.0,27.0
13.483007,0.05,32.258064,1900,13.0,35.0
13.523007,0.05,25.0,1900,3.0,16.0
13.545008,0.05,45.454544,1900,5.0,27.0
13.577007,0.05,31.249998,1900,4.0,18.0
13.598007,0.05,47.61905,1900,5.0,29.0
13.632008,0.05,29.411762,1900,4.0,26.0
13.662007,0.05,33.333336,1900,4.0,17.0
13.684008,0.05,45.454544,1900,4.0,17.0
13.704008,0.05,50.0,1900,4.0,17.0
13.725008,0.05,47.61905,1900,3.0,16.0
13.745008,0.05,50.0,1900,4.0,17.0
13.766008,0.05,47.61905,1900,3.0,16.0
13.786009,0.05,50.0,1900,3.0,16.0
13.806009,0.05,50.0,1900,3.0,16.0
13.827009,0.05,47.61905,1900,3.0,19.0
13.851009,0.05,41.666668,1900,4.0,17.0
13.872009,0.05,47.61905,1900,4.0,17.0
13.893009,0.05,47.61905,1900,3.0,16.0
13.91301,0.05,50.0,1900,4.0,21.0
13.938009,0.05,40.0,1900,4.0,17.0
13.959009,0.05,47.61905,1900,4.0,17.0
13.980009,0.05,47.61905,1900,4.0,17.0
14.001009,0.05,47.61905,1900,3.0,16.0
14.020009,0.05,52.63158,1900,4.0,23.0
14.048009,0.05,35.714283,1900,8.0,22.0
14.074009,0.05,38.461536,1900,3.0,27.0
14.105009,0.05,32.258064,1900,4.0,17.0
14.126009,0.05,47.61905,1900,4.0,17.0
14.146009,0.05,50.0,1900,4.0,24.0
14.174009,0.05,35.714283,1900,3.0,16.0
14.193009,0.05,52.63158,1900,5.0,18.0
14.21501,0.05,45.454544,1900,4.0,17.0
14.23701,0.05,45.454544,1900,2.0,23.0
14.26601,0.05,34.48276,1900,9.0,22.0
14.29201,0.05,38.461536,1900,6.0,19.0
14.31601,0.05,41.666668,1900,3.0,16.0
14.336011,0.05,50.0,1900,3.0,21.0
14.362011,0.05,38.461536,1900,3.0,16.0
14.383011,0.05,47.61905,1900,2.0,15.0
14.403011,0.05,50.0,1900,4.0,22.0
14.428011,0.05,40.0,1900,3.0,16.0
14.447011,0.05,52.63158,1900,3.0,28.0
14.479011,0.05,31.249998,1900,4.0,16.0
14.5000105,0.05,47.61905,1900,2.0,14.0
14.520011,0.05,50.0,1900,2.0,14.0
14.540011,0.05,50.0,1900,2.0,15.0
14.560012,0.05,50.0,1900,3.0,16.0
14.581012,0.05,47.61905,1900,2.0,17.0
14.603012,0.05,45.454544,1900,3.0,28.0
14.635012,0.05,31.249998,1900,4.0,20.0
14.659012,0.05,41.666668,1900,2.0,15.0
14.678012,0.05,52.63158,1900,2.0,15.0
14.697012,0.05,52.63158,1900,3.0,15.0
14.716012,0.05,52.63158,1900,2.0,15.0
14.736012,0.05,50.0,1900,7.0,20.0
14.759012,0.05,43.47826,1900,3.0,16.0
14.779013,0.05,50.0,1900,2.0,15.0
14.798013,0.05,52.63158,1900,2.0,15.0
14.817013,0.05,52.63158,1900,2.0,15.0
14.836013,0.05,52.63158,1900,3.0,16.0
14.855013,0.05,52.63158,1900,3.0,16.0
14.875013,0.05,50.0,1900,2.0,15.0
14.894013,0.05,52.63158,1900,3.0,15.0
14.913013,0.05,52.63158,1900,3.0,16.0
14.933014,0.05,50.0,1900,3.0,16.0
14.953014,0.05,50.0,1900,3.0,16.0
14.972014,0.05,52.63158,1900,3.0,17.0
14.992015,0.05,50.0,1900,2.0,15.0
15.013015,0.05,47.61905,1900,3.0,20.0
15.038014,0.05,40.0,1900,3.0,26.0
15.071014,0.05,30.30303,1900,3.0,18.0
15.093015,0.05,45.454544,1900,3.0,16.0
15.113015,0.05,50.0,1900,2.0,15.0
15.132015,0.05,52.63158,1900,3.0,16.0
15.151015,0.05,52.63158,1900,3.0,16.0
15.171016,0.05,50.0,1900,2.0,15.0
15.190016,0.05,52.63158,1900,3.0,16.0
15.209016,0.05,52.63158,1900,3.0,17.0
15.230016,0.05,47.61905,1900,3.0,16.0
15.250016,0.05,50.0,1900,3.0,16.0
15.269016,0.05,52.63158,1900,3.0,15.0
15.288016,0.05,52.63158,1900,3.0,15.0
15.308017,0.05,50.0,1900,4.0,23.0
15.336017,0.05,35.714283,1900,3.0,16.0
15.356017,0.05,50.0,1900,3.0,20.0
15.381017,0.05,40.0,1900,2.0,16.0
15.401017,0.05,50.0,1900,3.0,16.0
15.422017,0.05,47.61905,1900,2.0,22.0
15.450017,0.05,35.714283,1900,4.0,22.0
15.476017,0.05,38.461536,1900,3.0,15.0
15.495017,0.05,52.63158,1900,10.0,28.0
15.528017,0.05,30.30303,1900,2.0,22.0
15.554017,0.05,38.461536,1900,5.0,22.0
15.579017,0.05,40.0,1900,4.0,25.0
15.609016,0.05,33.333336,1900,4.0,17.0
15.630016,0.05,47.61905,1900,5.0,25.0
15.659017,0.05,34.48276,1900,3.0,15.0
15.679017,0.05,50.0,1900,4.0,17.0
15.699018,0.05,50.0,1900,4.0,17.0
15.719018,0.05,50.0,1900,4.0,17.0
15.740018,0.05,47.61905,1900,4.0,17.0
15.761018,0.05,47.61905,1900,4.0,17.0
15.781018,0.05,50.0,1900,4.0,17.0
15.801019,0.05,50.0,1900,4.0,17.0
15.822019,0.05,47.61905,1900,4.0,17.0
15.842019,0.05,50.0,1900,5.0,17.0
15.86202,0.05,50.0,1900,5.0,23.0
15.89102,0.05,34.48276,1900,5.0,24.0
15.92002,0.05,34.48276,1900,6.0,30.0
15.9540205,0.05,29.411762,1900,3.0,16.0
15.974021,0.05,50.0,1900,4.0,23.0
16.00102,0.05,37.037037,1900,4.0,17.0
16.02302,0.05,45.454544,1900,3.0,15.0
16.04302,0.05,50.0,1900,9.0,33.0
16.08102,0.05,26.31579,1900,4.0,28.0
16.114021,0.05,30.30303,1900,4.0,28.0
16.147022,0.05,30.30303,1900,4.0,28.0
16.180023,0.05,30.30303,1900,4.0,26.0
16.212023,0.05,31.249998,1900,3.0,18.0
16.235023,0.05,43.47826,1900,3.0,16.0
16.256023,0.05,47.61905,1900,3.0,17.0
16.277023,0.05,47.61905,1900,5.0,18.0
16.299023,0.05,45.454544,1900,4.0,25.0
16.330023,0.05,32.258064,1900,6.0,21.0
16.355022,0.05,40.0,1900,5.0,17.0
16.375023,0.05,50.0,1900,7.0,28.0
16.406023,0.05,32.258064,1900,5.0,26.0
16.438023,0.05,31.249998,1900,7.0,31.0
16.476023,0.05,26.31579,1900,6.0,21.0
16.501022,0.05,40.0,1900,4.0,17.0
16.522022,0.05,47.61905,1900,4.0,17.0
16.543022,0.05,47.61905,1900,4.0,17.0
16.564022,0.05,47.61905,1900,3.0,16.0
16.583021,0.05,52.63158,1900,4.0,22.0
16.60802,0.05,40.0,1900,4.0,23.0
16.635021,0.05,37.037037,1900,3.0,16.0
16.655022,0.05,50.0,1900,3.0,16.0
16.67402,0.05,52.63158,1900,8.0,21.0
16.69902,0.05,40.0,1900,4.0,17.0
16.72002,0.05,47.61905,1900,4.0,16.0
16.74102,0.05,47.61905,1900,5.0,20.0
16.76502,0.05,41.666668,1900,3.0,18.0
16.78702,0.05,45.454544,1900,4.0,17.0
16.80902,0.05,45.454544,1900,5.0,29.0
16.84302,0.05,29.411762,1900,6.0,30.0
16.87802,0.05,28.571428,1900,5.0,17.0
16.89902,0.05,47.61905,1900,4.0,21.0
16.924019,0.05,40.0,1900,4.0,17.0
16.946018,0.05,45.454544,1900,4.0,17.0
16.967018,0.05,47.61905,1900,5.0,17.0
16.989017,0.05,45.454544,1900,4.0,16.0
17.011017,0.05,45.454544,1900,5.0,25.0
17.041018,0.05,33.333336,1900,7.0,31.0
17.077017,0.05,27.777779,1900,5.0,29.0
17.111017,0.05,29.411762,1900,5.0,21.0
17.136017,0.05,40.0,1900,4.0,17.0
17.157017,0.05,47.61905,1900,4.0,17.0
17.178017,0.05,47.61905,1900,4.0,19.0
17.202017,0.05,41.666668,1900,6.0,29.0
17.236017,0.05,29.411762,1900,5.0,18.0
17.257017,0.05,47.61905,1900,11.0,23.0
17.285017,0.05,35.714283,1900,4.0,22.0
17.311016,0.05,38.461536,1900,4.0,17.0
17.332016,0.05,47.61905,1900,4.0,17.0
17.353016,0.05,47.61905,1900,3.0,16.0
17.373016,0.05,50.0,1900,5.0,17.0
17.394016,0.05,47.61905,1900,4.0,16.0
17.415016,0.05,47.61905,1900,4.0,17.0
17.436016,0.05,47.61905,1900,7.0,25.0
17.465015,0.05,34.48276,1900,6.0,18.0
17.487015,0.05,45.454544,1900,5.0,17.0
17.508015,0.05,47.61905,1900,5.0,18.0
17.529015,0.05,47.61905,1900,5.0,17.0
17.550014,0.05,47.61905,1900,6.0,25.0
17.579014,0.05,34.48276,1900,5.0,19.0
17.602015,0.05,43.47826,1900,4.0,17.0
17.623014,0.05,47.61905,1900,5.0,18.0
17.645014,0.05,45.454544,1900,3.0,15.0
17.664013,0.05,52.63158,1900,4.0,18.0
17.686012,0.05,45.454544,1900,4.0,17.0
17.707012,0.05,47.61905,1900,4.0,17.0
17.728012,0.05,47.61905,1900,7.0,20.0
17.752012,0.05,41.666668,1900,4.0,17.0
17.772013,0.05,50.0,1900,5.0,18.0
17.793013,0.05,47.61905,1900,4.0,19.0
17.817013,0.05,41.666668,1900,4.0,17.0
17.838013,0.05,47.61905,1900,6.0,21.0
17.864012,0.05,38.461536,1900,4.0,23.0
17.892012,0.05,35.714283,1900,6.0,27.0
17.923012,0.05,32.258064,1900,4.0,17.0
17.943012,0.05,50.0,1900,5.0,18.0
17.965012,0.05,45.454544,1900,4.0,20.0
17.989012,0.05,41.666668,1900,5.0,17.0
18.010012,0.05,47.61905,1900,7.0,31.0
18.046011,0.05,27.777779,1900,5.0,17.0
18.06701,0.05,47.61905,1900,5.0,18.0
18.08801,0.05,47.61905,1900,5.0,18.0
18.11001,0.05,45.454544,1900,4.0,17.0
18.13101,0.05,47.61905,1900,5.0,18.0
18.15201,0.05,47.61905,1900,6.0,19.0
18.17601,0.05,41.666668,1900,6.0,26.0
18.20701,0.05,32.258064,1900,4.0,23.0
18.23401,0.05,37.037037,1900,5.0,18.0
18.25601,0.05,45.454544,1900,6.0,30.0
18.289011,0.05,30.30303,1900,5.0,18.0
18.31001,0.05,47.61905,1900,4.0,17.0
18.33101,0.05,47.61905,1900,4.0,18.0
18.35301,0.05,45.454544,1900,5.0,26.0
18.38201,0.05,34.48276,1900,5.0,17.0
18.40201,0.05,50.0,1900,5.0,24.0
18.43101,0.05,34.48276,1900,6.0,25.0
18.45901,0.05,35.714283,1900,5.0,26.0
18.49001,0.05,32.258064,1900,6.0,29.0
18.52501,0.05,28.571428,1900,6.0,25.0
18.55501,0.05,33.333336,1900,5.0,17.0
18.57701,0.05,45.454544,1900,5.0,19.0
18.602009,0.05,40.0,1900,6.0,21.0
18.627008,0.05,40.0,1900,4.0,17.0
18.648008,0.05,47.61905,1900,4.0,16.0
18.668009,0.05,50.0,1900,5.0,29.0
18.70201,0.05,29.411762,1900,6.0,24.0
18.73001,0.05,35.714283,1900,4.0,17.0
18.75001,0.05,50.0,1900,9.0,21.0
18.776009,0.05,38.461536,1900,5.0,18.0
18.798008,0.05,45.454544,1900,4.0,17.0
18.818008,0.05,50.0,1900,5.0,18.0
18.839008,0.05,47.61905,1900,5.0,17.0
18.860008,0.05,47.61905,1900,5.0,18.0
18.881008,0.05,47.61905,1900,5.0,22.0
18.906008,0.05,40.0,1900,5.0,20.0
18.930008,0.05,41.666668,1900,5.0,18.0
18.952007,0.05,45.454544,1900,5.0,17.0
18.974007,0.05,45.454544,1900,5.0,21.0
18.999006,0.05,40.0,1900,7.0,30.0
19.035006,0.05,27.777779,1900,5.0,18.0
19.058006,0.05,43.47826,1900,7.0,30.0
19.094006,0.05,27.777779,1900,7.0,21.0
19.120005,0.05,38.461536,1900,7.0,31.0
19.155005,0.05,28.571428,1900,7.0,27.0
19.186005,0.05,32.258064,1900,13.0,38.0
19.227005,0.05,24.390244,1900,5.0,18.0
19.249004,0.05,45.454544,1900,5.0,18.0
19.271004,0.05,45.454544,1900,6.0,21.0
19.297003,0.05,38.461536,1900,7.0,26.0
19.327003,0.05,33.333336,1900,5.0,17.0
19.349003,0.05,45.454544,1900,5.0,18.0
19.370003,0.05,47.61905,1900,5.0,19.0
19.392002,0.05,45.454544,1900,5.0,18.0
19.414001,0.05,45.454544,1900,5.0,18.0
19.437002,0.05,43.47826,1900,5.0,18.0
19.460003,0.05,43.47826,1900,5.0,1
